Epoch,Time (seconds),Train Loss (Latency),Train Loss (PDR),Total Train Loss,Val Loss (Latency),Val Loss (PDR),Total Val Loss,Train RMSE (Latency),Train RMSE (PDR),Total Train RMSE,Val RMSE (Latency),Val RMSE (PDR),Total Val RMSE
33,16.04369044303894,0.009031994268298149,3.134661164949648e-05,0.009063760749995708,0.008503438904881477,3.233243432987365e-06,0.00851064920425415,0.22918589413166046,0.6154038310050964,0.09520378537640038,0.20885170996189117,0.0017111273482441902,0.0922531799140504
34,15.686409711837769,0.009002701379358768,3.750508767552674e-05,0.009040333330631256,0.008794489316642284,2.4982509785331786e-06,0.008801162242889404,0.22913047671318054,0.6151216626167297,0.0950806674915109,0.21818247437477112,0.0015023875748738647,0.09381450976735638
35,15.85392165184021,0.008948014117777348,3.483820546534844e-05,0.008983151987195015,0.008380708284676075,8.214961781050079e-06,0.008392739109694958,0.22944845259189606,0.6149366497993469,0.09477949138497745,0.20541885495185852,0.00276577053591609,0.09161189393138294
36,15.81727910041809,0.008931075222790241,3.920941162505187e-05,0.008970356546342373,0.008247774094343185,6.771899279556237e-06,0.008258556015789509,0.22962099313735962,0.615100085735321,0.09471196622572237,0.2080819010734558,0.002580014755949378,0.09087659773445256
37,16.32420563697815,0.008895658887922764,3.6916368117090315e-05,0.008932827040553093,0.00851419847458601,3.1383974601340014e-06,0.00852113962173462,0.22951030731201172,0.6150306463241577,0.09451363415165609,0.2029130607843399,0.0016684348229318857,0.09231001907558366
38,16.053091764450073,0.008844132535159588,3.5551736800698563e-05,0.008879683911800385,0.00836634449660778,4.960878413839964e-06,0.008375350385904312,0.22966410219669342,0.6149803996086121,0.0942320747505879,0.2104129046201706,0.0021108423825353384,0.09151694043129016
39,15.952075481414795,0.008832039311528206,3.7931997212581336e-05,0.0088699571788311,0.008302325382828712,3.2068878681457136e-06,0.008309178054332733,0.22986316680908203,0.6156777739524841,0.09418045008828053,0.20778805017471313,0.0017294696299359202,0.09115469299127024
40,16.04941487312317,0.008787179365754128,3.9902919525047764e-05,0.008826950564980507,0.008541486226022243,0.0005628688959404826,0.009108447469770908,0.22969667613506317,0.6149846911430359,0.09395185237652585,0.2088058441877365,0.02360588312149048,0.09543818664334999
41,15.79967188835144,0.008741069585084915,3.9089820347726345e-05,0.00878043845295906,0.008564635179936886,8.321663699462079e-06,0.008576950989663601,0.22996199131011963,0.6149049997329712,0.09370399379406974,0.21584799885749817,0.0026206288021057844,0.09261182964213374
42,15.806319952011108,0.008716590702533722,3.395227759028785e-05,0.008750691078603268,0.008377899415791035,5.003509158996167e-06,0.00838671438395977,0.22992584109306335,0.6156293153762817,0.09354512856692895,0.2036018818616867,0.002183215692639351,0.0915790062402938
43,16.11171579360962,0.008673220872879028,3.2603737054159865e-05,0.008705595508217812,0.00836254097521305,2.359529844397912e-06,0.008368569426238537,0.23015114665031433,0.6150783896446228,0.09330378078201232,0.2077166736125946,0.0014681475004181266,0.0914798853641528
