Epoch,Time (seconds),Train Loss (Latency),Train Loss (PDR),Total Train Loss,Val Loss (Latency),Val Loss (PDR),Total Val Loss,Train RMSE (Latency),Train RMSE (PDR),Total Train RMSE,Val RMSE (Latency),Val RMSE (PDR),Total Val RMSE
1,14.063662767410278,0.001395652536302805,0.0009659529314376414,0.0028448086231946945,0.0010200439719483256,9.300129022449255e-07,0.0010215085931122303,0.032367363572120667,0.026984436437487602,0.053336747399843336,0.03170141205191612,0.0009542970801703632,0.031961048060290986
